https://www.amazon.com.br/morte-dia-vale-pena-viver/dp/8543107202/,"Sobre a arte de ganhar existem muitas lições, mas e sobre a arte de perder? Ninguém quer falar a respeito disso, mas a verdade é que passamos muito tempo da vida em grande sofrimento quando perdemos bens, pessoas, realidades, sonhos.   Saber perder é a arte de quem conseguiu viver plenamente o que ganhou um dia.Em 2012, Ana Claudia Quintana Arantes deu uma palestra ao TED que rapidamente viralizou, ultrapassando a marca de 1,7 milhão de visualizações. A última fala do vídeo, A morte é um dia que vale a pena viver, se tornou o título do livro que, desde seu lançamento em 2016, vem conquistando um público cada vez maior.",Capa comum : 192 páginas,ISBN-10 : 8543107202,ISBN-13 : 978-8543107202,Ranking dos mais vendidos: Nº 116 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",16.233 avaliações de clientes,"['Pra vida toda valer a pena viver: Pequeno manual para envelhecer com alegria', 'Histórias lindas de morrer']"
https://www.amazon.com.br/Textos-para-tocar-cicatrizes-cru%C3%A9is/dp/6588131712/,"Igor Pires, autor best-seller e criador de Textos cruéis demais para serem lidos rapidamente, lança seu quinto livroCom mais de 1 milhão de exemplares vendidos, Igor Pires lança sua mais nova obra, Textos para tocar cicatrizes, em que se debruça nos sentimentos que perpassam os relacionamentos e faz reflexões sobre sociedade, luto e família. Nesta coletânea de textos poéticos inéditos, Igor mostra a importância de honrar as cicatrizes que adquirimos com nossas experiências e que elas são responsáveis pelas histórias que contamos.A partir de sua escrita sensível já conhecida, Igor Pires passeia pelo que nos faz mais humanos. Além dos textos, as ilustrações belíssimas de Anália Moraes completam o livro e as emoções descritas.",Capa comum : 352 páginas,ISBN-10 : 6588131712,ISBN-13 : 978-6588131718,Ranking dos mais vendidos: Nº 162 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",1.486 avaliações de clientes,"['O fim em doses homeopáticas - Textos cruéis demais', 'Todas as coisas que eu te escreveria se pudesse - Textos Cruéis Demais']"
https://www.amazon.com.br/1984-Edi%C3%A7%C3%A3o-com-Postais-Marcador/dp/6587034209/,"Edição especial com brindes em todos os exemplares (dois postais e marcador de páginas).Texto integral com apêndice “Os princípios da Novilíngua”. Nova tradução assinada por Alexandre Barbosa de Souza, ex-editor da Biblioteca Azul, Cosac Naify e Editora 34. Capa e artes dos brindes especialmente desenvolvidas pelo artista plástico Carlo Giovanni.1984 é um dos mais importantes romances de ficção científica do século XX. Publicada originalmente em 1949, poucos meses antes da morte do autor, George Orwell, essa sátira política ambientada em uma distopia futurista influencia a literatura até hoje.",Capa comum : 288 páginas,ISBN-10 : 6587034209,ISBN-13 : 978-6587034201,Ranking dos mais vendidos: Nº 167 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",5.318 avaliações de clientes,"['A Revolução dos Bichos: Edição com Postais + Marcador', 'A revolução dos bichos: Um conto de fadas']"
https://www.amazon.com.br/umdiasemreclamar-Descubra-gratid%C3%A3o-pode-mudar/dp/6587885047/,"DESCUBRA O PODER DA GRATIDÃO E MUDE A SUA VIDA EM 24 HORASQuantas vezes você reclamou de algo hoje? Já parou pra pensar como é difícil ser grato e como focamos muito mais a nossa atenção nos problemas e não nas soluções?Este livro lhe propõe o seguinte desafio: passe um dia (24 horas) sem reclamar. Para realizá-lo, você precisará registrar o horário em que iniciará o exercício. E não será preciso registrar quantas vezes você viola seu comando porque, a cada vez que você o fizer, deverá reiniciar a contagem do tempo.Segundo os autores, a principal função deste exercício é tornar-nos conscientes de que a ingratidão é o padrão natural do ser humano. Além dele, você encontrará aqui mais seis exercícios de gratidão e mudará para sempre a maneira como encara os seus problemas.",Capa comum : 160 páginas,ISBN-10 : 6587885047,ISBN-13 : 978-6587885049,Ranking dos mais vendidos: Nº 173 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,6",3.378 avaliações de clientes,"['30 Minutos Para Mudar o Seu Dia', 'Talvez você deva conversar com alguém: Uma terapeuta, o terapeuta dela e a vida de todos nós']"
https://www.amazon.com.br/Pr%C3%ADncipe-Livro-Bolso-Nicolau-Maquiavel/dp/8572839046/,"Nesta obra, que é um clássico sobre pensamento político, o grande escritor Maquiavel mostra como funciona a ciência política.Discorre sobre os diferentes tipos de Estado e ensina como um príncipe pode conquistar e manter o domínio sobre um Estado.Trata daquilo que é o seu objetivo principal: as virtudes que o governante deve adquirir e os vícios que deve evitar para manter-se no poder.",Capa comum : 96 páginas,ISBN-10 : 8572839046,ISBN-13 : 978-8572839044,Ranking dos mais vendidos: Nº 174 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",5.257 avaliações de clientes,"['A arte da guerra', 'O homem mais rico da Babilônia']"
https://www.amazon.com.br/Atitude-Mental-Positiva-Napoleon-Hill/dp/8568014054/,"“Tudo o que a mente humana pode conceber e acreditar, ela pode conquistar.”― NAPOLEON HILLUm clássico de Napoleon Hill que tem mudado milhões de vidas!Sua mente é um talismã secreto. De um lado é dominado pelas letras AMP (Atitude Mental Positiva) e, por outro, pelas letras AMN (Atitude Mental Negativa). Uma atitude positiva irá, naturalmente, atrair sucesso e prosperidade. A atitude negativa vai roubá-lo de tudo que torna a vida digna de ser vivida.",Capa comum : 312 páginas,ISBN-10 : 8568014054,ISBN-13 : 978-8568014059,Ranking dos mais vendidos: Nº 175 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",5.197 avaliações de clientes,"['Mais esperto que o Diabo: O mistério revelado da liberdade e do sucesso', 'Quem pensa enriquece - o legado: O legado']"
https://www.amazon.com.br/Rita-Lee-autobiografia-Brindes-Minip%C3%B4steres/dp/6559871207/,"BRINDES EXCLUSIVOS PARA O LANÇAMENTO*Edição de luxo da primeira autobiografia de Rita LeeO best-seller Rita Lee: uma autobiografia, que conta a história da vida e carreira da nossa eterna diva do rock, ganhou uma edição especial. O novo livro conta com capa dura, pintura lateral em tie-dye, fitilho e 37 novas fotos, sendo a maioria inéditas. Em uma delas, Rita ajuda a derrubar o muro de Berlim, em 1989.O projeto teve início em 2020 e a nova capa foi pensada pela própria Rita em conjunto com seu grande amigo e editor Guilherme Samora, o Phantom, responsável também pelas fotos de ficha policial, as quais Rita sugeriu que ocupassem a capa e a quarta capa desta edição.Nas páginas, Rita conta de forma honesta e corajosa toda a sua trajetória: a infância e os primeiros passos na vida artística; sua prisão em 1976; o encontro de almas com Roberto de Carvalho; o nascimento dos filhos, das músicas e dos discos clássicos; os tropeços e as glórias. Toda a sua essência e seu humor característico estão presentes nesta obra.Uma edição icônica que celebra esta grande artista revolucionária e sua primeira autobiografia, que se tornou um dos maiores sucessos editoriais do país e transformou a maneira de os artistas contarem a própria história.",Capa dura : 376 páginas,ISBN-10 : 6559871207,ISBN-13 : 978-6559871209,Ranking dos mais vendidos: Nº 198 em Livros (Conheça o Top 100 na categoria Livros),"['Rita Lee: Outra autobiografia', 'Box Livros de Rita Lee (baralho riTarô)']"
https://www.amazon.com.br/menino-toupeira-raposa-cavalo/dp/8543109930/,"O Menino, a Toupeira, a Raposa e o Cavalo, de Charlie Mackesy, foi adaptado para o cinema e ganhou o Oscar© 2023 na categoria melhor curta-metragem de animação.195 SEMANAS NA LISTA DE MAIS VENDIDOS DO THE NEW YORK TIMES“Um maravilhoso trabalho de arte e uma maravilhosa janela para o coração humano.” – Richard Curtis",Capa dura : 128 páginas,ISBN-10 : 8543109930,ISBN-13 : 978-8543109930,Ranking dos mais vendidos: Nº 220 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,9",3.915 avaliações de clientes,"['O Grande Panda e o Pequeno Dragão: 1', 'As coisas que você só vê quando desacelera: Como manter a calma em um mundo frenético']"
https://www.amazon.com.br/Como-ser-educador-antirracista-professores/dp/8542221257/,"Como ser um educador antirracista é um convite e uma inspiração para criarmos uma sociedade verdadeiramente antirracista. Embarque nesta jornada!Em Como ser um educador antirracista, Bárbara Carine, conhecida nas redes como uma intelectual diferentona, discute sobre como a educação e a escola podem ser pensadas a partir de perspectivas não ocidentalizadas e, sobretudo, racializadas.A autora esmiuça conceitos ligados à luta antirracista, como pacto da branquitude, racismo estrutural, cotas raciais e educação emancipatória, para (re)pensar as ações pedagógicas e a formação e o papel dos educadores, que são, afinal, todos nós, os doadores de memórias que integram a escola.Longe de ser um manual com fórmulas prontas, o livro, resultado de anos de experiência da autora como educadora e idealizadora da Escola Maria Felipa, primeira escola afro-brasileira registrada em uma Secretaria de Educação no Brasil, faz um convite aberto para o leitor conhecer e desenvolver práticas antirracistas em sala de aula e na vida.",Capa comum : 160 páginas,ISBN-10 : 8542221257,ISBN-13 : 978-8542221251,Ranking dos mais vendidos: Nº 245 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,9",493 avaliações de clientes,"['O pacto da branquitude', 'Pequeno manual antirracista']"
https://www.amazon.com.br/Sociedade-do-cansa%C3%A7o-Byung-Chul-Han/dp/8532649963/,"Os efeitos colaterais do discurso motivacional, O mercado de palestras e livros motivacionais está crescendo desde o início do século XXI e não mostra sinais de desaquecimento. Religiões tradicionais estão perdendo adeptos para novas igrejas que trocam o discurso do pecado pelo encorajamento e autoajuda. As instituições políticas e empresariais mudaram o sistema de punição, hierarquia e combate ao concorrente pelas positividades do estímulo, eficiência e reconhecimento social pela superação das próprias limitações. Byung-Chul Han mostra que a sociedade disciplinar e repressora do século XX descrita por Michel Foucault perde espaço para uma nova forma de organização coercitiva: a violência neuronal. As pessoas se cobram cada vez mais para apresentar resultados - tornando elas mesmas vigilantes e carrascas de suas ações. Em uma época onde poderíamos trabalhar menos e ganhar mais, a ideologia da positividade opera uma inversão perversa: nos submetemos a trabalhar mais e a receber menos. Essa onda do 'eu consigo' e do 'yes, we can' tem gerado um aumento significativo de doenças como depressão, transtornos de personalidade, síndromes como hiperatividade e burnout. Este livro transcende o campo filosófico e pode ajudar educadores, psicólogos e gestores a entender os novos problemas do século XXI.",Livro de bolso : 136 páginas,ISBN-10 : 8532649963,ISBN-13 : 978-8532649966,Ranking dos mais vendidos: Nº 247 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,6",12.576 avaliações de clientes,"['Sociedade paliativa: A dor hoje', 'Sociedade da transparência']"
